URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
47,https://insights.blackcoffer.com/how-to-protect-future-data-and-its-privacy-blackcoffer/,49,-64,-7.533333835555589,-0.01489572987597246,10.6,0.2224428997020854,4.328977159880835,10.6,224,1007,5.36643495531281,0,6.920556107249255
48,https://insights.blackcoffer.com/how-machines-ai-automations-and-robo-human-are-effective-in-finance-and-banking/,39,-23,3.874999757812515,0.02263083448001296,11.22222222222222,0.3154172560113154,4.615055791293415,11.22222222222222,223,707,6.053748231966054,0,7.442715700141442
49,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/,34,-30,15.999996000001,0.005706134086011221,8.151162790697674,0.2325249643366619,3.353475102013734,8.151162790697674,163,701,5.496433666191155,0,6.81169757489301
50,https://insights.blackcoffer.com/how-ai-will-change-the-world-blackcoffer/,63,-25,2.315789412742384,0.05066666659911111,11.36363636363636,0.2613333333333333,4.649987878787878,11.36363636363636,196,750,5.981333333333334,0,7.118666666666667
51,https://insights.blackcoffer.com/future-of-work-how-ai-has-entered-the-workplace/,70,-23,1.978723362154822,0.05635491599957444,9.811764705882354,0.2661870503597122,4.031180702496826,9.811764705882354,222,834,5.775779376498801,0,6.994004796163069
52,https://insights.blackcoffer.com/ai-tool-alexa-google-assistant-finance-banking-tool-future/,29,-1,1.071428533163267,0.07446808490832957,13.92592592592593,0.2978723404255319,5.689519306540583,13.92592592592593,112,376,5.867021276595745,0,7.271276595744681
53,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/,83,-40,2.860465049756627,0.05149700592635089,59.64285714285715,0.2538922155688623,23.9586997433704,59.64285714285715,212,835,5.697005988023952,0,6.898203592814371
54,https://insights.blackcoffer.com/all-you-need-to-know-about-online-marketing/,23,-1,1.090909041322316,0.0468085105387053,9.4,0.2765957446808511,3.870638297872341,9.4,130,470,5.629787234042553,0,7.042553191489362
55,https://insights.blackcoffer.com/evolution-of-advertising-industry/,17,-7,2.399999760000024,0.02132196157500648,10.42222222222222,0.3304904051172708,4.301085050935797,10.42222222222222,155,469,6.238805970149254,0,7.547974413646055
56,https://insights.blackcoffer.com/how-data-analytics-can-help-your-business-respond-to-the-impact-of-covid-19/,3,-4,-7.000007000007,-0.005235602066829308,15.91666666666667,0.2513089005235602,6.467190226876091,15.91666666666667,48,191,5.554973821989528,0,7.052356020942408
57,https://insights.blackcoffer.com/covid-19-environmental-impact-for-the-future/,3,-1,1.9999990000005,0.01652892548323202,20.16666666666667,0.2396694214876033,8.16253443526171,20.16666666666667,29,121,5.066115702479339,0,6.892561983471074
58,https://insights.blackcoffer.com/environmental-impact-of-the-covid-19-pandemic-lesson-for-the-future/,27,-69,-2.285714340136056,-0.05504587148748903,12.71666666666667,0.2634338138925295,5.192040192223679,12.71666666666667,201,763,5.795543905635649,0,7.041939711664482
59,https://insights.blackcoffer.com/how-data-analytics-and-ai-are-used-to-halt-the-covid-19-pandemic/,20,-15,6.999998600000279,0.01118568230159803,13.14705882352941,0.2527964205816555,5.359942097644427,13.14705882352941,113,447,5.60178970917226,0,6.897091722595079
60,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/,61,-38,4.304347638941406,0.02549889132428061,7.843478260869565,0.2849223946784922,3.251360262219223,7.843478260869565,257,902,5.917960088691796,0,6.996674057649668
61,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/,43,-4,1.205128174227483,0.09241706139237663,8.612244897959183,0.2748815165876777,3.554850565818745,8.612244897959183,116,422,5.793838862559242,0,7.151658767772512
62,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/,7,-2,1.799999640000072,0.01639344256920183,13.86363636363636,0.2,5.625454545454545,13.86363636363636,61,305,4.859016393442623,0,6.665573770491803
63,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/,26,-9,2.058823408304505,0.03462321785209121,12.275,0.1812627291242362,4.982505091649696,12.275,89,491,5.203665987780041,0,6.545824847250509
64,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/,16,-9,3.571428061224563,0.01949860718802617,14.95833333333333,0.2506963788300836,6.083611884865367,14.95833333333333,90,359,5.557103064066852,0,6.935933147632312
65,https://insights.blackcoffer.com/telemedicine-what-patients-like-and-dislike-about-it/,18,-10,3.499999562500055,0.02962962951989026,8.181818181818182,0.2518518518518518,3.373468013468013,8.181818181818182,68,270,6.029629629629629,0,7.414814814814815
66,https://insights.blackcoffer.com/how-we-forecast-future-technologies/,8,-1,1.285714102040842,0.03482587047350313,12.5625,0.2885572139303483,5.140422885572139,12.5625,58,201,5.72636815920398,0,7.228855721393034
67,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/,25,-38,-4.84615421893494,-0.02921348308041914,7.295081967213115,0.1910112359550562,2.994437281267269,7.295081967213115,85,445,5.397752808988764,0,6.692134831460674
68,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/,12,-3,1.666666481481502,0.04568527895591229,14.07142857142857,0.2030456852791878,5.709789702683103,14.07142857142857,40,197,5.248730964467005,0,6.83756345177665
69,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/,36,-12,1.99999991666667,0.05240174661047654,12.72222222222222,0.2838427947598253,5.20242600679282,12.72222222222222,130,458,5.864628820960698,0,7.491266375545852
70,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/,4,-8,-3.000000750000188,-0.02285714272653061,17.5,0.24,7.096,17.5,42,175,5.194285714285714,0,6.828571428571428
71,https://insights.blackcoffer.com/will-technology-eliminate-the-need-for-animal-testing-in-drug-development/,12,-26,-2.714285908163279,-0.05447470795924238,9.518518518518519,0.2801556420233463,3.919469664216747,9.518518518518519,72,257,5.626459143968872,0,6.902723735408561
72,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/,28,-50,-3.545454706611578,-0.02306079662152956,12.07594936708861,0.319706498951782,4.958262346416156,12.07594936708861,305,954,5.944444444444445,0,7.487421383647798
73,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/,46,-23,2.999999869565223,0.02764423073600453,11.24324324324324,0.2512019230769231,4.597778066528067,11.24324324324324,209,832,5.462740384615385,0,6.796875
74,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/,37,-26,5.727272206611618,0.01437908494852407,8.793103448275861,0.2261437908496732,3.607698895650214,8.793103448275861,173,765,5.36078431372549,0,6.686274509803922
75,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/,27,-8,1.842105166204991,0.04470588224775086,6.343283582089552,0.2658823529411765,2.643666374012291,6.343283582089552,113,425,5.345882352941176,0,7.007058823529412
76,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/,45,-9,1.499999958333335,0.05732484067304962,8.971428571428572,0.2452229299363057,3.686660600545951,8.971428571428572,154,628,5.378980891719745,0,6.92515923566879
77,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/,34,-7,1.518518462277094,0.09278350483579552,14.55,0.3230240549828179,5.949209621993128,14.55,94,291,5.652920962199313,0,7.030927835051546
78,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/,43,-17,2.307692218934914,0.02954545451188017,11.89189189189189,0.2579545454545454,4.859938574938575,11.89189189189189,227,880,5.757954545454545,0,7.055681818181818
79,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes-2/,26,-74,-2.083333376736112,-0.09619238457676876,6.160493827160494,0.2024048096192385,2.545159454711893,6.160493827160494,101,499,5.352705410821644,0,6.819639278557114
80,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/,61,-24,2.297297235208183,0.06379310333828775,7.073170731707317,0.1896551724137931,2.905130361648444,7.073170731707317,110,580,5.253448275862069,0,6.494827586206896
81,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/,25,-36,-5.545455049586822,-0.01812191100803639,12.64583333333333,0.1696869851729819,5.126208127402527,12.64583333333333,103,607,5.263591433278418,0,6.459637561779243
82,https://insights.blackcoffer.com/gender-diversity-and-equality-in-the-tech-industry/,26,-24,24.99998750000625,0.003184713370724979,9.661538461538461,0.2802547770700637,3.97671729544341,9.661538461538461,176,628,6.020700636942675,0,7.275477707006369
83,https://insights.blackcoffer.com/how-to-overcome-your-fear-of-making-mistakes/,25,-78,-1.943396263082948,-0.1039215684236832,6.538461538461538,0.2058823529411765,2.697737556561086,6.538461538461538,105,510,5.398039215686275,0,6.862745098039215
84,https://insights.blackcoffer.com/how-small-business-can-survive-the-coronavirus-crisis/,23,-12,3.18181789256201,0.02631578941072778,12.29411764705882,0.2368421052631579,5.012383900928793,12.29411764705882,99,418,5.502392344497608,0,6.770334928229665
85,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/,11,-7,4.499998875000281,0.01593625491658862,16.73333333333333,0.2470119521912351,6.792138114209829,16.73333333333333,62,251,5.45816733067729,0,6.916334661354582
86,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/,27,-19,5.749999281250091,0.01656314696363738,16.6551724137931,0.2587991718426501,6.765588634254302,16.6551724137931,125,483,5.718426501035196,0,7.05175983436853
87,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-tourism-aviation-industries/,23,-32,-6.111111790123532,-0.0135542168470569,10.88524590163934,0.2213855421686747,4.442652577523208,10.88524590163934,147,664,5.650602409638554,0,6.939759036144578
88,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-sports-events-around-the-world/,39,-11,1.785714221938778,0.01486988846793952,9.415,0.1688794476898566,3.833551779075943,9.415,318,1883,5.263409453000531,0,6.576739245884228
89,https://insights.blackcoffer.com/changing-landscape-and-emerging-trends-in-the-indian-it-ites-industry/,39,-50,-8.090909826446348,-0.01233183855119749,10.13636363636364,0.2432735426008969,4.151854871585813,10.13636363636364,217,892,5.730941704035875,0,7.060538116591928
90,https://insights.blackcoffer.com/online-gaming-adolescent-online-gaming-effects-demotivated-depression-musculoskeletal-and-psychosomatic-symptoms/,31,-65,-2.823529494809691,-0.03820224714808736,13.69230769230769,0.2764044943820225,5.587484874675886,13.69230769230769,246,890,5.935955056179775,0,7.256179775280899
91,https://insights.blackcoffer.com/human-rights-outlook/,6,-2,1.999999500000125,0.02339181272870285,15.54545454545454,0.2163742690058479,6.304731525784158,15.54545454545454,37,171,5.192982456140351,0,6.771929824561403
92,https://insights.blackcoffer.com/how-voice-search-makes-your-business-a-successful-business/,32,-5,1.370370319615914,0.05660377346623947,10.84090909090909,0.2243186582809224,4.426091099676006,10.84090909090909,107,477,5.322851153039832,0,6.79664570230608
93,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/,38,-35,24.33332522222492,0.003722084362627687,6.448,0.3213399503722084,2.707735980148884,6.448,259,806,5.983870967741935,0,7.220843672456576
94,https://insights.blackcoffer.com/how-to-increase-social-media-engagement-for-marketers/,56,-16,1.799999955000001,0.04571428566204082,9.114583333333334,0.264,3.751433333333333,9.114583333333334,231,875,5.506285714285714,0,6.914285714285715
95,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/,33,-35,-34.0000170000085,-0.003252032515037345,12.05882352941176,0.224390243902439,4.913285509325682,12.05882352941176,138,615,5.473170731707317,0,6.837398373983739
96,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/,18,-45,-2.33333341975309,-0.0288153681656186,14.41538461538462,0.2934898612593383,5.883549790657582,14.41538461538462,275,937,5.854855923159018,0,7.125933831376734
97,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-5/,19,-43,-2.583333440972227,-0.04363636355702479,10.57692307692308,0.2436363636363636,4.328223776223776,10.57692307692308,134,550,5.825454545454545,0,7.096363636363637
98,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-4/,38,-49,-7.909091628099238,-0.01751592353898738,8.051282051282051,0.2627388535031847,3.325608361914095,8.051282051282051,165,628,5.718152866242038,0,6.990445859872612
99,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-2/,27,-28,-55.000055000055,-0.00170068026921653,14.0,0.2806122448979592,5.712244897959184,14.0,165,588,5.846938775510204,0,7.086734693877551
100,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/,24,-41,-3.823529636678214,-0.02325581392167467,12.18333333333333,0.253077975376197,4.974564523483813,12.18333333333333,185,731,5.590971272229822,0,7.054719562243502
101,https://insights.blackcoffer.com/travel-and-tourism-outlook/,7,-4,3.666665444444852,0.01604278066287283,13.35714285714286,0.2085561497326203,5.426279602750192,13.35714285714286,39,187,5.245989304812834,0,6.74331550802139
102,https://insights.blackcoffer.com/gaming-disorder-and-effects-of-gaming-on-health/,31,-47,-4.875000304687519,-0.02551834126711588,9.646153846153846,0.2185007974481659,3.945861857440805,9.646153846153846,137,627,5.543859649122807,0,6.784688995215311
103,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation/,11,-26,-2.466666831111122,-0.0364077669019229,10.3,0.220873786407767,4.208349514563107,10.3,91,412,5.463592233009709,0,6.878640776699029
104,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/,30,-58,-3.142857255102045,-0.04242424235996327,12.22222222222222,0.306060606060606,5.011313131313131,12.22222222222222,202,660,6.051515151515152,0,7.216666666666667
105,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/,24,-36,-5.000000416666701,-0.02281368816955573,12.23255813953488,0.2300380228136882,4.985038464939429,12.23255813953488,121,526,5.456273764258555,0,6.76425855513308
106,https://insights.blackcoffer.com/contribution-of-handicrafts-visual-arts-literature-in-the-indian-economy/,4,-1,1.666666111111296,0.01442307685373521,23.11111111111111,0.2596153846153846,9.348290598290598,23.11111111111111,54,208,5.552884615384615,0,6.884615384615385
107,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/,16,-4,1.666666527777789,0.03399433418131917,10.6969696969697,0.1954674220963173,4.356974847626407,10.6969696969697,69,353,5.079320113314448,0,6.69971671388102
108,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/,32,-56,-3.666666819444451,-0.04502814250463763,15.22857142857143,0.2701688555347092,6.199496113642455,15.22857142857143,144,533,5.810506566604127,0,7.116322701688556
109,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis/,33,-26,8.428570224489969,0.01902173907874527,10.51428571428571,0.1766304347826087,4.276366459627329,10.51428571428571,65,368,4.896739130434782,0,6.372282608695652
110,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/,9,-39,-1.600000053333335,-0.0462962962248514,12.46153846153846,0.2376543209876543,5.079677113010447,12.46153846153846,154,648,5.583333333333333,0,6.899691358024691
111,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-2/,17,-34,-3.000000176470599,-0.02896081766786913,10.48214285714286,0.252129471890971,4.293708931613532,10.48214285714286,148,587,5.873935264054515,0,7.284497444633731
112,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-3/,29,-53,-3.416666809027784,-0.03902439018044815,10.60344827586207,0.2455284552845528,4.339590692458649,10.60344827586207,151,615,5.652032520325204,0,7.110569105691057
113,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-3/,20,-22,-21.00001050000525,-0.004246284492046105,12.07692307692308,0.267515923566879,4.937775600195983,12.07692307692308,126,471,5.685774946921444,0,7.0
114,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/,51,-49,49.9999750000125,0.002421307503121904,11.16216216216216,0.2421307506053269,4.561717165106995,11.16216216216216,200,826,5.526634382566586,0,6.774818401937046
115,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding-2/,24,-40,-4.000000250000015,-0.01882352938961938,13.07692307692308,0.2870588235294118,5.345592760180995,13.07692307692308,244,850,5.669411764705882,0,7.057647058823529
116,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-4/,28,-26,26.99998650000675,0.004366812217539711,28.625,0.1375545851528384,11.50502183406114,28.625,63,458,4.689956331877729,0,6.100436681222708
117,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-2/,42,-68,-4.230769393491131,-0.02804746491041266,13.24285714285714,0.2513484358144552,5.397682231468639,13.24285714285714,233,927,5.690399137001079,0,6.993527508090615
118,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/,36,-55,-4.789473936288102,-0.03150912100910593,7.353658536585366,0.1674958540630182,3.008461756259354,7.353658536585366,101,603,4.981757877280265,0,6.404643449419569
119,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/,11,-15,-6.500001625000406,-0.01423487539418194,14.05,0.2704626334519573,5.728185053380784,14.05,76,281,5.9644128113879,0,7.341637010676156
120,https://insights.blackcoffer.com/why-scams-like-nirav-modi-happen-with-indian-banks/,49,-93,-3.227272800619836,-0.03450980389450211,13.70967741935484,0.2627450980392157,5.588969006957623,13.70967741935484,335,1275,5.544313725490196,0,6.901176470588235
121,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy/,37,-66,-3.551724260404285,-0.04227405241651012,10.08823529411765,0.1705539358600583,4.103515691991082,10.08823529411765,117,686,5.244897959183674,0,6.508746355685131
122,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy-2/,34,-68,-3.000000088235296,-0.0388571428127347,9.722222222222221,0.2251428571428571,3.978946031746032,9.722222222222221,197,875,5.534857142857143,0,6.864
123,https://insights.blackcoffer.com/impact-of-covid-19-on-the-global-economy-2/,44,-85,-3.146341540154672,-0.04361702123019466,11.89873417721519,0.2287234042553191,4.850983032588204,11.89873417721519,215,940,5.717021276595744,0,6.935106382978724
124,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/,23,-42,-3.421052811634359,-0.03386809263125117,10.38888888888889,0.2549019607843137,4.257516339869281,10.38888888888889,143,561,5.634581105169341,0,6.935828877005347
125,https://insights.blackcoffer.com/should-celebrities-be-allowed-to-join-politics/,58,-19,1.974358923734387,0.04198062428204453,13.46376811594203,0.2518837459634015,5.486260744762173,13.46376811594203,234,929,5.83745963401507,0,7.271259418729817
126,https://insights.blackcoffer.com/how-prepared-is-india-to-tackle-a-possible-covid-19-outbreak/,19,-26,-6.428572346938907,-0.01417004045714567,13.0,0.2348178137651822,5.293927125506073,13.0,116,494,5.821862348178137,0,7.01417004048583
127,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work/,39,-85,-2.695652232514179,-0.0619946090808698,12.16393442622951,0.2601078167115903,4.96961689717644,12.16393442622951,193,742,5.8544474393531,0,7.022911051212938
128,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/,11,-18,-4.142857734693962,-0.02892561971518339,12.1,0.2603305785123967,4.944132231404959,12.1,63,242,5.599173553719008,0,7.086776859504132
129,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/,8,-8,16000000.0,0.0,13.38461538461539,0.2471264367816092,5.452696728558799,13.38461538461539,86,348,5.603448275862069,0,6.948275862068965
130,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets/,27,-64,-2.459459525931338,-0.03507109001415062,19.53703703703704,0.1819905213270142,7.88761102334562,19.53703703703704,192,1055,5.137440758293839,0,6.649289099526066
131,https://insights.blackcoffer.com/what-are-the-key-policies-that-will-mitigate-the-impacts-of-covid-19-on-the-world-of-work/,88,-33,2.199999960000001,0.05783385903487501,12.68,0.2618296529968454,5.176731861198738,12.68,249,951,5.76130389064143,0,7.099894847528917
132,https://insights.blackcoffer.com/marketing-drives-results-with-a-focus-on-problems/,27,-23,12.49999687500078,0.005594405586581251,11.34920634920635,0.2811188811188811,4.652130092130093,11.34920634920635,201,715,5.682517482517483,0,6.945454545454545
133,https://insights.blackcoffer.com/continued-demand-for-sustainability/,29,-21,6.249999218750098,0.01691331920314309,15.25806451612903,0.3128964059196617,6.228384368819478,15.25806451612903,148,473,6.181818181818182,0,7.505285412262157
134,https://insights.blackcoffer.com/coronavirus-disease-covid-19-effect-the-impact-and-role-of-mass-media-during-the-pandemic/,10,-11,-21.000021000021,-0.003472222210165895,16.94117647058824,0.2465277777777778,6.875081699346406,16.94117647058824,71,288,5.663194444444445,0,7.086805555555555
135,https://insights.blackcoffer.com/should-people-wear-fabric-gloves-seeking-evidence-regarding-the-differential-transfer-of-covid-19-or-coronaviruses-generally-between-surfaces/,9,-8,16.999983000017,0.003968253952506929,12.0,0.1706349206349206,4.868253968253969,12.0,43,252,4.944444444444445,0,6.583333333333333
136,https://insights.blackcoffer.com/why-is-there-a-severe-immunological-and-inflammatory-explosion-in-those-affected-by-sarms-covid-19/,3,-17,-1.428571530612252,-0.05263157874950534,10.23076923076923,0.2781954887218045,4.203585887796414,10.23076923076923,74,266,5.56390977443609,0,7.112781954887218
137,https://insights.blackcoffer.com/what-do-you-think-is-the-lesson-or-lessons-to-be-learned-with-covid-19/,7,-8,-15.000015000015,-0.004672897174425714,16.46153846153846,0.2663551401869159,6.691157440690152,16.46153846153846,57,214,5.373831775700935,0,6.869158878504673
138,https://insights.blackcoffer.com/coronavirus-the-unexpected-challenge-for-the-european-union/,8,-12,-5.000001250000313,-0.01801801793685577,11.68421052631579,0.2927927927927928,4.790801327643433,11.68421052631579,65,222,5.472972972972973,0,7.072072072072072
139,https://insights.blackcoffer.com/industrial-revolution-4-0-pros-and-cons/,11,-4,2.142856836734738,0.034999999825,16.66666666666667,0.295,6.784666666666668,16.66666666666667,59,200,5.655,0,7.15
140,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy/,16,-52,-1.888888941358026,-0.06617647046658737,12.65116279069767,0.2518382352941176,5.161200410396717,12.65116279069767,137,544,5.547794117647059,0,6.886029411764706
141,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-2/,8,-22,-2.142857295918378,-0.04458598711915291,15.7,0.213375796178344,6.365350318471338,15.7,67,314,5.442675159235669,0,6.885350318471337
142,https://insights.blackcoffer.com/impact-of-covid-19coronavirus-on-the-indian-economy/,40,-72,-3.500000109375004,-0.03312629396156699,12.22784810126582,0.2981366459627329,5.010393898891422,12.22784810126582,288,966,5.856107660455486,0,7.144927536231884
143,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-global-economy/,8,-27,-1.842105360110809,-0.04702970285388688,10.35897435897436,0.2054455445544554,4.225767961411527,10.35897435897436,83,404,5.396039603960396,0,6.977722772277228
144,https://insights.blackcoffer.com/ensuring-growth-through-insurance-technology/,3,-1,1.9999990000005,0.01652892548323202,20.16666666666667,0.2396694214876033,8.16253443526171,20.16666666666667,29,121,5.066115702479339,0,6.892561983471074
145,https://insights.blackcoffer.com/blockchain-in-fintech/,14,-12,12.99999350000325,0.004524886867590754,11.63157894736842,0.2601809954751131,4.756703977137414,11.63157894736842,115,442,5.239819004524887,0,7.373303167420814
146,https://insights.blackcoffer.com/blockchain-for-payments/,24,-27,-17.00000566666856,-0.005649717503484524,10.0188679245283,0.2580037664783427,4.110748676402658,10.0188679245283,137,531,5.71939736346516,0,7.303201506591337
147,https://insights.blackcoffer.com/the-future-of-investing/,37,-13,2.083333246527781,0.03675344557924434,12.09259259259259,0.2664624808575804,4.943622029380069,12.09259259259259,174,653,5.852986217457887,0,7.079632465543645
148,https://insights.blackcoffer.com/big-data-analytics-in-healthcare/,29,-46,-4.411764965397939,-0.02467343973196888,9.842857142857143,0.2801161103047896,4.049189301264773,9.842857142857143,193,689,5.83744557329463,0,6.981132075471698
149,https://insights.blackcoffer.com/business-analytics-in-the-healthcare-industry/,32,-4,1.28571423979592,0.07017543842061294,13.3,0.3433583959899749,5.457343358395991,13.3,137,399,6.303258145363409,0,7.609022556390977
150,https://insights.blackcoffer.com/challenges-and-opportunities-of-big-data-in-healthcare/,36,-41,-15.40000308000062,-0.008156606838243709,8.757142857142858,0.2561174551386623,3.605304124912609,8.757142857142858,157,613,5.800978792822186,0,7.044045676998369
